,exp_name,env_name,seed,metric,env_step,value
1541,xqc,fish-swim,0,avg_return,100000.0,246.05815061558528
1542,xqc,fish-swim,0,avg_return,200000.0,570.2073465811528
1543,xqc,fish-swim,0,avg_return,300000.0,697.4492196051485
1544,xqc,fish-swim,0,avg_return,400000.0,767.376109010123
1545,xqc,fish-swim,0,avg_return,500000.0,710.9324749102759
1546,xqc,fish-swim,0,avg_return,600000.0,771.7717085425811
1547,xqc,fish-swim,0,avg_return,700000.0,796.4064122684765
1548,xqc,fish-swim,0,avg_return,800000.0,820.2524060883558
1549,xqc,fish-swim,0,avg_return,900000.0,843.8908807194517
1550,xqc,fish-swim,0,avg_return,1000000.0,833.1085481986222
1551,xqc,fish-swim,1,avg_return,0.0,66.028884454034
1552,xqc,fish-swim,1,avg_return,100000.0,354.7296375997613
1553,xqc,fish-swim,1,avg_return,200000.0,656.9265647164902
1554,xqc,fish-swim,1,avg_return,300000.0,803.9429721902793
1555,xqc,fish-swim,1,avg_return,400000.0,801.3148450015683
1556,xqc,fish-swim,1,avg_return,500000.0,790.8891943196653
1557,xqc,fish-swim,1,avg_return,600000.0,821.6801059021631
1558,xqc,fish-swim,1,avg_return,700000.0,819.207870851628
1559,xqc,fish-swim,1,avg_return,800000.0,813.4971317056693
1560,xqc,fish-swim,1,avg_return,900000.0,776.7267531525807
1561,xqc,fish-swim,1,avg_return,1000000.0,823.8678734828569
1562,xqc,fish-swim,2,avg_return,0.0,114.64653038200876
1563,xqc,fish-swim,2,avg_return,100000.0,280.1044234286708
1564,xqc,fish-swim,2,avg_return,200000.0,536.5226923989643
1565,xqc,fish-swim,2,avg_return,300000.0,579.1922738711557
1566,xqc,fish-swim,2,avg_return,400000.0,712.0155246771301
1567,xqc,fish-swim,2,avg_return,500000.0,817.9476545978589
1568,xqc,fish-swim,2,avg_return,600000.0,790.8832653843854
1569,xqc,fish-swim,2,avg_return,700000.0,778.1041492836395
1570,xqc,fish-swim,2,avg_return,800000.0,839.7625865126662
1571,xqc,fish-swim,2,avg_return,900000.0,837.9601757468478
1572,xqc,fish-swim,2,avg_return,1000000.0,816.1072495410982
1573,xqc,fish-swim,3,avg_return,0.0,45.38390762898562
1574,xqc,fish-swim,3,avg_return,100000.0,149.7394671553665
1575,xqc,fish-swim,3,avg_return,200000.0,539.7982364161147
1576,xqc,fish-swim,3,avg_return,300000.0,700.5179368448761
1577,xqc,fish-swim,3,avg_return,400000.0,783.7647596730994
1578,xqc,fish-swim,3,avg_return,500000.0,744.4923322536621
1579,xqc,fish-swim,3,avg_return,600000.0,820.8047399696868
1580,xqc,fish-swim,3,avg_return,700000.0,768.7566193116977
1581,xqc,fish-swim,3,avg_return,800000.0,773.7381159970547
1582,xqc,fish-swim,3,avg_return,900000.0,815.5992141787793
1583,xqc,fish-swim,3,avg_return,1000000.0,830.170799955027
1584,xqc,fish-swim,4,avg_return,0.0,54.98174546007586
1585,xqc,fish-swim,4,avg_return,100000.0,110.4051169119752
1586,xqc,fish-swim,4,avg_return,200000.0,353.96331757631765
1587,xqc,fish-swim,4,avg_return,300000.0,583.2548555093629
1588,xqc,fish-swim,4,avg_return,400000.0,640.962525243405
1589,xqc,fish-swim,4,avg_return,500000.0,727.5831401283931
1590,xqc,fish-swim,4,avg_return,600000.0,721.7320796714432
1591,xqc,fish-swim,4,avg_return,700000.0,742.4225299458473
1592,xqc,fish-swim,4,avg_return,800000.0,713.7622395487608
1593,xqc,fish-swim,4,avg_return,900000.0,805.4724461934275
1594,xqc,fish-swim,4,avg_return,1000000.0,798.7790680567259
1595,xqc,fish-swim,5,avg_return,0.0,91.86468306715638
1596,xqc,fish-swim,5,avg_return,100000.0,80.17416094198741
1597,xqc,fish-swim,5,avg_return,200000.0,483.14572185157704
1598,xqc,fish-swim,5,avg_return,300000.0,674.2319570695815
1599,xqc,fish-swim,5,avg_return,400000.0,724.7792569155359
1600,xqc,fish-swim,5,avg_return,500000.0,757.5789863151651
1601,xqc,fish-swim,5,avg_return,600000.0,720.2407537464004
1602,xqc,fish-swim,5,avg_return,700000.0,859.9922348833854
1603,xqc,fish-swim,5,avg_return,800000.0,741.112982549502
1604,xqc,fish-swim,5,avg_return,900000.0,839.0521544668102
1605,xqc,fish-swim,5,avg_return,1000000.0,829.8896244514241
1606,xqc,fish-swim,6,avg_return,0.0,63.49329203881255
1607,xqc,fish-swim,6,avg_return,100000.0,305.67744809077044
1608,xqc,fish-swim,6,avg_return,200000.0,558.4363516484349
1609,xqc,fish-swim,6,avg_return,300000.0,725.3962594286428
1610,xqc,fish-swim,6,avg_return,400000.0,792.3442449397975
1611,xqc,fish-swim,6,avg_return,500000.0,783.4824077253189
1612,xqc,fish-swim,6,avg_return,600000.0,804.6339202257392
1613,xqc,fish-swim,6,avg_return,700000.0,815.6648999513559
1614,xqc,fish-swim,6,avg_return,800000.0,834.6988801311669
1615,xqc,fish-swim,6,avg_return,900000.0,779.9581208229391
1616,xqc,fish-swim,6,avg_return,1000000.0,767.0135909276808
1617,xqc,fish-swim,7,avg_return,0.0,80.38403782008663
1618,xqc,fish-swim,7,avg_return,100000.0,231.20658107549505
1619,xqc,fish-swim,7,avg_return,200000.0,595.593814256965
1620,xqc,fish-swim,7,avg_return,300000.0,721.3258569792727
1621,xqc,fish-swim,7,avg_return,400000.0,765.1926799126554
1622,xqc,fish-swim,7,avg_return,500000.0,832.8156433630809
1623,xqc,fish-swim,7,avg_return,600000.0,826.4959307249316
1624,xqc,fish-swim,7,avg_return,700000.0,799.4579749005168
1625,xqc,fish-swim,7,avg_return,800000.0,859.2105533146083
1626,xqc,fish-swim,7,avg_return,900000.0,817.2842087824417
1627,xqc,fish-swim,7,avg_return,1000000.0,795.5657699940361
1628,xqc,fish-swim,8,avg_return,0.0,46.848580902155355
1629,xqc,fish-swim,8,avg_return,100000.0,111.036744421807
1630,xqc,fish-swim,8,avg_return,200000.0,207.67775529925797
1631,xqc,fish-swim,8,avg_return,300000.0,463.66999689208126
1632,xqc,fish-swim,8,avg_return,400000.0,517.1226881518579
1633,xqc,fish-swim,8,avg_return,500000.0,622.6337741854338
1634,xqc,fish-swim,8,avg_return,600000.0,742.2315906885544
1635,xqc,fish-swim,8,avg_return,700000.0,708.7274973955966
1636,xqc,fish-swim,8,avg_return,800000.0,701.1402146112047
1637,xqc,fish-swim,8,avg_return,900000.0,805.6053369614837
1638,xqc,fish-swim,8,avg_return,1000000.0,799.9603221350447
1639,xqc,fish-swim,9,avg_return,0.0,66.60163767161995
1640,xqc,fish-swim,9,avg_return,100000.0,124.80750936044632
1641,xqc,fish-swim,9,avg_return,200000.0,636.3780688738668
1642,xqc,fish-swim,9,avg_return,300000.0,766.6991771429539
1643,xqc,fish-swim,9,avg_return,400000.0,829.0060345956308
1644,xqc,fish-swim,9,avg_return,500000.0,726.7182516617231
1645,xqc,fish-swim,9,avg_return,600000.0,804.8944072537836
1646,xqc,fish-swim,9,avg_return,700000.0,828.1780476120141
1647,xqc,fish-swim,9,avg_return,800000.0,768.2208711450137
1648,xqc,fish-swim,9,avg_return,900000.0,805.9442261565853
1649,xqc,fish-swim,9,avg_return,1000000.0,837.3403596196449
1650,xqc,hopper-hop,0,avg_return,0.0,0.0009878254552595
1651,xqc,hopper-hop,0,avg_return,100000.0,35.56033913169294
1652,xqc,hopper-hop,0,avg_return,200000.0,97.43885296065814
1653,xqc,hopper-hop,0,avg_return,300000.0,101.42900750653742
1654,xqc,hopper-hop,0,avg_return,400000.0,117.07434707640408
1655,xqc,hopper-hop,0,avg_return,500000.0,90.34671450090876
1656,xqc,hopper-hop,0,avg_return,600000.0,225.13044301145493
1657,xqc,hopper-hop,0,avg_return,700000.0,256.73553939255584
1658,xqc,hopper-hop,0,avg_return,800000.0,258.6022111907722
1659,xqc,hopper-hop,0,avg_return,900000.0,197.1780858110109
1660,xqc,hopper-hop,0,avg_return,1000000.0,282.4119942718439
1661,xqc,hopper-hop,1,avg_return,0.0,1.7769304677672793e-07
1662,xqc,hopper-hop,1,avg_return,100000.0,0.004323922860562
1663,xqc,hopper-hop,1,avg_return,200000.0,63.31216453113556
1664,xqc,hopper-hop,1,avg_return,300000.0,65.2502131354774
1665,xqc,hopper-hop,1,avg_return,400000.0,95.12585502014949
1666,xqc,hopper-hop,1,avg_return,500000.0,49.29116142783355
1667,xqc,hopper-hop,1,avg_return,600000.0,187.6986083698089
1668,xqc,hopper-hop,1,avg_return,700000.0,90.0306996057368
1669,xqc,hopper-hop,1,avg_return,800000.0,116.1764896688205
1670,xqc,hopper-hop,1,avg_return,900000.0,153.94938855194312
1671,xqc,hopper-hop,1,avg_return,1000000.0,93.4822973203677
1672,xqc,hopper-hop,2,avg_return,0.0,0.0
1673,xqc,hopper-hop,2,avg_return,100000.0,0.0565800118446875
1674,xqc,hopper-hop,2,avg_return,200000.0,27.158796093014672
1675,xqc,hopper-hop,2,avg_return,300000.0,118.20506112338424
1676,xqc,hopper-hop,2,avg_return,400000.0,76.93628542173899
1677,xqc,hopper-hop,2,avg_return,500000.0,135.5722005058456
1678,xqc,hopper-hop,2,avg_return,600000.0,134.17558687252728
1679,xqc,hopper-hop,2,avg_return,700000.0,111.61361206173292
1680,xqc,hopper-hop,2,avg_return,800000.0,203.79346792359644
1681,xqc,hopper-hop,2,avg_return,900000.0,144.7894473177628
1682,xqc,hopper-hop,2,avg_return,1000000.0,202.5278015941886
1683,xqc,hopper-hop,3,avg_return,0.0,0.0003004459267078
1684,xqc,hopper-hop,3,avg_return,100000.0,1.8036443664102584
1685,xqc,hopper-hop,3,avg_return,200000.0,51.02547459789663
1686,xqc,hopper-hop,3,avg_return,300000.0,85.64641298352936
1687,xqc,hopper-hop,3,avg_return,400000.0,76.07263231454415
1688,xqc,hopper-hop,3,avg_return,500000.0,196.1128601229742
1689,xqc,hopper-hop,3,avg_return,600000.0,115.89682952018298
1690,xqc,hopper-hop,3,avg_return,700000.0,175.6056555824586
1691,xqc,hopper-hop,3,avg_return,800000.0,230.82353391866164
1692,xqc,hopper-hop,3,avg_return,900000.0,284.9048448270613
1693,xqc,hopper-hop,3,avg_return,1000000.0,294.53184200152015
1694,xqc,hopper-hop,4,avg_return,0.0,0.0819768422186439
1695,xqc,hopper-hop,4,avg_return,100000.0,0.0022681258570697
1696,xqc,hopper-hop,4,avg_return,200000.0,59.71740199104996
1697,xqc,hopper-hop,4,avg_return,300000.0,84.4156293768583
1698,xqc,hopper-hop,4,avg_return,400000.0,48.721502484316055
1699,xqc,hopper-hop,4,avg_return,500000.0,93.31566031205888
1700,xqc,hopper-hop,4,avg_return,600000.0,255.8666735770666
1701,xqc,hopper-hop,4,avg_return,700000.0,273.8781132500972
1702,xqc,hopper-hop,4,avg_return,800000.0,282.94930885702405
1703,xqc,hopper-hop,4,avg_return,900000.0,286.4029710455592
1704,xqc,hopper-hop,4,avg_return,1000000.0,287.6469838227729
1705,xqc,hopper-hop,5,avg_return,0.0,0.0370311424399084
1706,xqc,hopper-hop,5,avg_return,100000.0,0.4309283184410371
1707,xqc,hopper-hop,5,avg_return,200000.0,196.42404165414865
1708,xqc,hopper-hop,5,avg_return,300000.0,202.44525042622416
1709,xqc,hopper-hop,5,avg_return,400000.0,251.94573144756777
1710,xqc,hopper-hop,5,avg_return,500000.0,273.2308410573055
1711,xqc,hopper-hop,5,avg_return,600000.0,328.9839461743616
1712,xqc,hopper-hop,5,avg_return,700000.0,311.14397831370917
1713,xqc,hopper-hop,5,avg_return,800000.0,344.887474947331
1714,xqc,hopper-hop,5,avg_return,900000.0,349.0493151857743
1715,xqc,hopper-hop,5,avg_return,1000000.0,344.71967127706
1716,xqc,hopper-hop,6,avg_return,0.0,0.0004228496437589
1717,xqc,hopper-hop,6,avg_return,100000.0,0.0014285003276273
1718,xqc,hopper-hop,6,avg_return,200000.0,0.0046238276222518
1719,xqc,hopper-hop,6,avg_return,300000.0,50.73462760398671
1720,xqc,hopper-hop,6,avg_return,400000.0,186.97143140678264
1721,xqc,hopper-hop,6,avg_return,500000.0,255.64216035923715
1722,xqc,hopper-hop,6,avg_return,600000.0,278.55773991004327
1723,xqc,hopper-hop,6,avg_return,700000.0,303.7750585208963
1724,xqc,hopper-hop,6,avg_return,800000.0,323.29824314769763
1725,xqc,hopper-hop,6,avg_return,900000.0,330.42853136019585
1726,xqc,hopper-hop,6,avg_return,1000000.0,337.38751192893443
1727,xqc,hopper-hop,7,avg_return,0.0,0.0
1728,xqc,hopper-hop,7,avg_return,100000.0,0.5173213176404731
1729,xqc,hopper-hop,7,avg_return,200000.0,42.35188294343612
1730,xqc,hopper-hop,7,avg_return,300000.0,111.69012152438629
1731,xqc,hopper-hop,7,avg_return,400000.0,172.8406606688988
1732,xqc,hopper-hop,7,avg_return,500000.0,197.28806142485115
1733,xqc,hopper-hop,7,avg_return,600000.0,176.80826576563817
1734,xqc,hopper-hop,7,avg_return,700000.0,262.5062613840088
1735,xqc,hopper-hop,7,avg_return,800000.0,292.4927933134778
1736,xqc,hopper-hop,7,avg_return,900000.0,298.273581661575
1737,xqc,hopper-hop,7,avg_return,1000000.0,307.57637163032507
1738,xqc,hopper-hop,8,avg_return,0.0,0.0
1739,xqc,hopper-hop,8,avg_return,100000.0,0.4898723161022197
1740,xqc,hopper-hop,8,avg_return,200000.0,0.0
1741,xqc,hopper-hop,8,avg_return,300000.0,119.53345422355504
1742,xqc,hopper-hop,8,avg_return,400000.0,113.73265957884726
1743,xqc,hopper-hop,8,avg_return,500000.0,63.238195142247875
1744,xqc,hopper-hop,8,avg_return,600000.0,30.550324090437897
1745,xqc,hopper-hop,8,avg_return,700000.0,33.15022682372086
1746,xqc,hopper-hop,8,avg_return,800000.0,66.53065990333148
1747,xqc,hopper-hop,8,avg_return,900000.0,205.92157182720615
1748,xqc,hopper-hop,8,avg_return,1000000.0,207.98794123051908
1749,xqc,hopper-hop,9,avg_return,0.0,0.0
1750,xqc,hopper-hop,9,avg_return,100000.0,0.1852891629860161
1751,xqc,hopper-hop,9,avg_return,200000.0,37.56571740542073
1752,xqc,hopper-hop,9,avg_return,300000.0,136.64805210988052
1753,xqc,hopper-hop,9,avg_return,400000.0,186.16383151560015
1754,xqc,hopper-hop,9,avg_return,500000.0,171.13181037852286
1755,xqc,hopper-hop,9,avg_return,600000.0,131.14389984903374
1756,xqc,hopper-hop,9,avg_return,700000.0,144.8685832501155
1757,xqc,hopper-hop,9,avg_return,800000.0,176.68108353063676
1758,xqc,hopper-hop,9,avg_return,900000.0,178.03526061641816
1759,xqc,hopper-hop,9,avg_return,1000000.0,201.41163903878584
1760,xqc,hopper-stand,0,avg_return,0.0,2.416025070607225
1761,xqc,hopper-stand,0,avg_return,100000.0,450.782894385517
1762,xqc,hopper-stand,0,avg_return,200000.0,379.5767952672021
1763,xqc,hopper-stand,0,avg_return,300000.0,383.6774783499422
1764,xqc,hopper-stand,0,avg_return,400000.0,454.251248499091
1765,xqc,hopper-stand,0,avg_return,500000.0,288.69578178211066
1766,xqc,hopper-stand,0,avg_return,600000.0,667.3421155812778
1767,xqc,hopper-stand,0,avg_return,700000.0,770.9910446539445
1768,xqc,hopper-stand,0,avg_return,800000.0,673.2191536631777
1769,xqc,hopper-stand,0,avg_return,900000.0,566.7145627889092
1770,xqc,hopper-stand,0,avg_return,1000000.0,768.534945835139
1771,xqc,hopper-stand,1,avg_return,0.0,1.087774585858836
1772,xqc,hopper-stand,1,avg_return,100000.0,120.1126030956319
1773,xqc,hopper-stand,1,avg_return,200000.0,185.89649391919073
1774,xqc,hopper-stand,1,avg_return,300000.0,29.2693185068557
1775,xqc,hopper-stand,1,avg_return,400000.0,168.16942663562463
1776,xqc,hopper-stand,1,avg_return,500000.0,263.12516589611903
1777,xqc,hopper-stand,1,avg_return,600000.0,571.08205299881
1778,xqc,hopper-stand,1,avg_return,700000.0,193.26052483298713
1779,xqc,hopper-stand,1,avg_return,800000.0,286.6549471400523
1780,xqc,hopper-stand,1,avg_return,900000.0,381.6028977177336
1781,xqc,hopper-stand,1,avg_return,1000000.0,286.80070999368337
1782,xqc,hopper-stand,2,avg_return,0.0,0.0
1783,xqc,hopper-stand,2,avg_return,100000.0,800.586859859727
1784,xqc,hopper-stand,2,avg_return,200000.0,937.8540226249544
1785,xqc,hopper-stand,2,avg_return,300000.0,941.6763518583316
1786,xqc,hopper-stand,2,avg_return,400000.0,944.69377994526
1787,xqc,hopper-stand,2,avg_return,500000.0,951.896268009609
1788,xqc,hopper-stand,2,avg_return,600000.0,931.814978596212
1789,xqc,hopper-stand,2,avg_return,700000.0,945.4691299380112
1790,xqc,hopper-stand,2,avg_return,800000.0,955.5833739563276
1791,xqc,hopper-stand,2,avg_return,900000.0,952.0541797722292
1792,xqc,hopper-stand,2,avg_return,1000000.0,958.5666140132892
1793,xqc,hopper-stand,3,avg_return,0.0,0.8919518132490438
1794,xqc,hopper-stand,3,avg_return,100000.0,211.26180537438503
1795,xqc,hopper-stand,3,avg_return,200000.0,530.5155029475171
1796,xqc,hopper-stand,3,avg_return,300000.0,368.31352305660226
1797,xqc,hopper-stand,3,avg_return,400000.0,363.7741974838617
1798,xqc,hopper-stand,3,avg_return,500000.0,624.2374624549653
1799,xqc,hopper-stand,3,avg_return,600000.0,566.4752083773793
1800,xqc,hopper-stand,3,avg_return,700000.0,574.9632973989726
1801,xqc,hopper-stand,3,avg_return,800000.0,570.0626762606606
1802,xqc,hopper-stand,3,avg_return,900000.0,445.1268601858939
1803,xqc,hopper-stand,3,avg_return,1000000.0,913.6427428545188
1804,xqc,hopper-stand,4,avg_return,0.0,4.421181451478835
1805,xqc,hopper-stand,4,avg_return,100000.0,306.26367288649385
1806,xqc,hopper-stand,4,avg_return,200000.0,207.09017987885673
1807,xqc,hopper-stand,4,avg_return,300000.0,186.64194389054185
1808,xqc,hopper-stand,4,avg_return,400000.0,189.8337865380368
1809,xqc,hopper-stand,4,avg_return,500000.0,287.13981695643884
1810,xqc,hopper-stand,4,avg_return,600000.0,383.46705287972975
1811,xqc,hopper-stand,4,avg_return,700000.0,477.8657724596522
1812,xqc,hopper-stand,4,avg_return,800000.0,573.3201743038305
1813,xqc,hopper-stand,4,avg_return,900000.0,282.42631573319017
1814,xqc,hopper-stand,4,avg_return,1000000.0,656.7333667232235
1815,xqc,hopper-stand,5,avg_return,0.0,1.2480281230462082
1816,xqc,hopper-stand,5,avg_return,100000.0,94.34619713937198
1817,xqc,hopper-stand,5,avg_return,200000.0,272.0581716825416
1818,xqc,hopper-stand,5,avg_return,300000.0,428.8066796141469
1819,xqc,hopper-stand,5,avg_return,400000.0,279.1330135093216
1820,xqc,hopper-stand,5,avg_return,500000.0,549.6640463277256
1821,xqc,hopper-stand,5,avg_return,600000.0,576.0249817884601
1822,xqc,hopper-stand,5,avg_return,700000.0,287.6006869233685
1823,xqc,hopper-stand,5,avg_return,800000.0,573.4864013571928
1824,xqc,hopper-stand,5,avg_return,900000.0,378.94912699537286
1825,xqc,hopper-stand,5,avg_return,1000000.0,286.8580018258988
1826,xqc,hopper-stand,6,avg_return,0.0,1.0766318625192646
1827,xqc,hopper-stand,6,avg_return,100000.0,211.7388013967021
1828,xqc,hopper-stand,6,avg_return,200000.0,183.10825765945904
1829,xqc,hopper-stand,6,avg_return,300000.0,365.88852381321846
1830,xqc,hopper-stand,6,avg_return,400000.0,383.6746801770352
1831,xqc,hopper-stand,6,avg_return,500000.0,567.6348716169605
1832,xqc,hopper-stand,6,avg_return,600000.0,471.98464622083645
1833,xqc,hopper-stand,6,avg_return,700000.0,573.8280193282513
1834,xqc,hopper-stand,6,avg_return,800000.0,567.6198388421275
1835,xqc,hopper-stand,6,avg_return,900000.0,568.054139130312
1836,xqc,hopper-stand,6,avg_return,1000000.0,571.36078906476
1837,xqc,hopper-stand,7,avg_return,0.0,0.6869312750077364
1838,xqc,hopper-stand,7,avg_return,100000.0,495.3322354933849
1839,xqc,hopper-stand,7,avg_return,200000.0,833.3623531136312
1840,xqc,hopper-stand,7,avg_return,300000.0,831.9313191407073
1841,xqc,hopper-stand,7,avg_return,400000.0,844.3224551707111
1842,xqc,hopper-stand,7,avg_return,500000.0,939.8481390242154
1843,xqc,hopper-stand,7,avg_return,600000.0,931.5811097883206
1844,xqc,hopper-stand,7,avg_return,700000.0,902.283523651278
1845,xqc,hopper-stand,7,avg_return,800000.0,951.3498697875476
1846,xqc,hopper-stand,7,avg_return,900000.0,957.4721836710056
1847,xqc,hopper-stand,7,avg_return,1000000.0,946.6960410711076
1848,xqc,hopper-stand,8,avg_return,0.0,0.0
1849,xqc,hopper-stand,8,avg_return,100000.0,120.09245729562868
1850,xqc,hopper-stand,8,avg_return,200000.0,1.3592926757332098
1851,xqc,hopper-stand,8,avg_return,300000.0,378.9768921345677
1852,xqc,hopper-stand,8,avg_return,400000.0,490.7151639308866
1853,xqc,hopper-stand,8,avg_return,500000.0,196.54876047707023
1854,xqc,hopper-stand,8,avg_return,600000.0,10.436556367762083
1855,xqc,hopper-stand,8,avg_return,700000.0,100.20392627830589
1856,xqc,hopper-stand,8,avg_return,800000.0,189.3976639699813
1857,xqc,hopper-stand,8,avg_return,900000.0,551.0249565943956
1858,xqc,hopper-stand,8,avg_return,1000000.0,576.5564157271053
1859,xqc,hopper-stand,9,avg_return,0.0,1.9367422234563545
1860,xqc,hopper-stand,9,avg_return,100000.0,2.812242016359236
1861,xqc,hopper-stand,9,avg_return,200000.0,326.21733958835546
1862,xqc,hopper-stand,9,avg_return,300000.0,889.645549844141
1863,xqc,hopper-stand,9,avg_return,400000.0,906.802621379634
1864,xqc,hopper-stand,9,avg_return,500000.0,951.0671450176596
1865,xqc,hopper-stand,9,avg_return,600000.0,929.6356187764536
1866,xqc,hopper-stand,9,avg_return,700000.0,934.7820375000352
1867,xqc,hopper-stand,9,avg_return,800000.0,954.6278271022908
1868,xqc,hopper-stand,9,avg_return,900000.0,924.1026540343134
1869,xqc,hopper-stand,9,avg_return,1000000.0,937.4204645649264
1870,xqc,pendulum-swingup,0,avg_return,0.0,0.2
1871,xqc,pendulum-swingup,0,avg_return,100000.0,0.0
1872,xqc,pendulum-swingup,0,avg_return,200000.0,0.0
1873,xqc,pendulum-swingup,0,avg_return,300000.0,200.0
1874,xqc,pendulum-swingup,0,avg_return,400000.0,191.0
1875,xqc,pendulum-swingup,0,avg_return,500000.0,290.4
1876,xqc,pendulum-swingup,0,avg_return,600000.0,0.0
1877,xqc,pendulum-swingup,0,avg_return,700000.0,0.0
1878,xqc,pendulum-swingup,0,avg_return,800000.0,100.0
1879,xqc,pendulum-swingup,0,avg_return,900000.0,200.0
1880,xqc,pendulum-swingup,0,avg_return,1000000.0,0.0
1881,xqc,pendulum-swingup,1,avg_return,0.0,0.2
1882,xqc,pendulum-swingup,1,avg_return,100000.0,848.0
1883,xqc,pendulum-swingup,1,avg_return,200000.0,787.7
1884,xqc,pendulum-swingup,1,avg_return,300000.0,832.8
1885,xqc,pendulum-swingup,1,avg_return,400000.0,847.4
1886,xqc,pendulum-swingup,1,avg_return,500000.0,810.4
1887,xqc,pendulum-swingup,1,avg_return,600000.0,808.7
1888,xqc,pendulum-swingup,1,avg_return,700000.0,826.8
1889,xqc,pendulum-swingup,1,avg_return,800000.0,867.0
1890,xqc,pendulum-swingup,1,avg_return,900000.0,870.8
1891,xqc,pendulum-swingup,1,avg_return,1000000.0,877.8
1892,xqc,pendulum-swingup,2,avg_return,0.0,8.0
1893,xqc,pendulum-swingup,2,avg_return,100000.0,0.0
1894,xqc,pendulum-swingup,2,avg_return,200000.0,4.1
1895,xqc,pendulum-swingup,2,avg_return,300000.0,65.4
1896,xqc,pendulum-swingup,2,avg_return,400000.0,777.7
1897,xqc,pendulum-swingup,2,avg_return,500000.0,832.3
1898,xqc,pendulum-swingup,2,avg_return,600000.0,776.9
1899,xqc,pendulum-swingup,2,avg_return,700000.0,874.7
1900,xqc,pendulum-swingup,2,avg_return,800000.0,826.2
1901,xqc,pendulum-swingup,2,avg_return,900000.0,843.7
1902,xqc,pendulum-swingup,2,avg_return,1000000.0,862.5
1903,xqc,pendulum-swingup,3,avg_return,0.0,0.8
1904,xqc,pendulum-swingup,3,avg_return,100000.0,1.3
1905,xqc,pendulum-swingup,3,avg_return,200000.0,0.0
1906,xqc,pendulum-swingup,3,avg_return,300000.0,0.0
1907,xqc,pendulum-swingup,3,avg_return,400000.0,0.0
1908,xqc,pendulum-swingup,3,avg_return,500000.0,0.0
1909,xqc,pendulum-swingup,3,avg_return,600000.0,818.7
1910,xqc,pendulum-swingup,3,avg_return,700000.0,808.5
1911,xqc,pendulum-swingup,3,avg_return,800000.0,854.1
1912,xqc,pendulum-swingup,3,avg_return,900000.0,838.6
1913,xqc,pendulum-swingup,3,avg_return,1000000.0,886.5
1914,xqc,pendulum-swingup,4,avg_return,0.0,0.0
1915,xqc,pendulum-swingup,4,avg_return,100000.0,0.0
1916,xqc,pendulum-swingup,4,avg_return,200000.0,0.0
1917,xqc,pendulum-swingup,4,avg_return,300000.0,1.6
1918,xqc,pendulum-swingup,4,avg_return,400000.0,0.0
1919,xqc,pendulum-swingup,4,avg_return,500000.0,0.0
1920,xqc,pendulum-swingup,4,avg_return,600000.0,0.0
1921,xqc,pendulum-swingup,4,avg_return,700000.0,9.4
1922,xqc,pendulum-swingup,4,avg_return,800000.0,852.4
1923,xqc,pendulum-swingup,4,avg_return,900000.0,807.6
1924,xqc,pendulum-swingup,4,avg_return,1000000.0,792.1
1925,xqc,pendulum-swingup,5,avg_return,0.0,10.0
1926,xqc,pendulum-swingup,5,avg_return,100000.0,0.0
1927,xqc,pendulum-swingup,5,avg_return,200000.0,0.0
1928,xqc,pendulum-swingup,5,avg_return,300000.0,2.2
1929,xqc,pendulum-swingup,5,avg_return,400000.0,0.0
1930,xqc,pendulum-swingup,5,avg_return,500000.0,409.4
1931,xqc,pendulum-swingup,5,avg_return,600000.0,856.8
1932,xqc,pendulum-swingup,5,avg_return,700000.0,836.0
1933,xqc,pendulum-swingup,5,avg_return,800000.0,808.9
1934,xqc,pendulum-swingup,5,avg_return,900000.0,824.7
1935,xqc,pendulum-swingup,5,avg_return,1000000.0,808.7
1936,xqc,pendulum-swingup,6,avg_return,0.0,1.5
1937,xqc,pendulum-swingup,6,avg_return,100000.0,0.0
1938,xqc,pendulum-swingup,6,avg_return,200000.0,0.0
1939,xqc,pendulum-swingup,6,avg_return,300000.0,100.0
1940,xqc,pendulum-swingup,6,avg_return,400000.0,0.0
1941,xqc,pendulum-swingup,6,avg_return,500000.0,100.0
1942,xqc,pendulum-swingup,6,avg_return,600000.0,0.0
1943,xqc,pendulum-swingup,6,avg_return,700000.0,0.0
1944,xqc,pendulum-swingup,6,avg_return,800000.0,200.0
1945,xqc,pendulum-swingup,6,avg_return,900000.0,100.0
1946,xqc,pendulum-swingup,6,avg_return,1000000.0,0.0
1947,xqc,pendulum-swingup,7,avg_return,0.0,0.0
1948,xqc,pendulum-swingup,7,avg_return,100000.0,0.0
1949,xqc,pendulum-swingup,7,avg_return,200000.0,2.1
1950,xqc,pendulum-swingup,7,avg_return,300000.0,0.0
1951,xqc,pendulum-swingup,7,avg_return,400000.0,0.0
1952,xqc,pendulum-swingup,7,avg_return,500000.0,0.0
1953,xqc,pendulum-swingup,7,avg_return,600000.0,96.5
1954,xqc,pendulum-swingup,7,avg_return,700000.0,100.0
1955,xqc,pendulum-swingup,7,avg_return,800000.0,0.0
1956,xqc,pendulum-swingup,7,avg_return,900000.0,0.0
1957,xqc,pendulum-swingup,7,avg_return,1000000.0,198.1
1958,xqc,pendulum-swingup,8,avg_return,0.0,0.0
1959,xqc,pendulum-swingup,8,avg_return,100000.0,1.6
1960,xqc,pendulum-swingup,8,avg_return,200000.0,0.9
